Unnamed: 0;val_ids;val_gt_size;dumbpredwtags;dumbpredwtags2;dumbprednotags2;m8;dumbpredwtags3;dumbpredwtags4;dumbpredwtags5;dumbpredwtags6;m6;m4;m2;dumbprednotags3;dumbpredselect2
55;Subj_5_8.png;[64209, 1327];[64636, 900];[64348.0, 1188.0];[64348.0, 1188.0];[63147.4, 2388.6];[63754.0, 1782.0];[63160.0, 2376.0];[62566.0, 2970.0];[61972.0, 3564.0];[63412.8, 2123.2000000000003];[63678.2, 1857.8];[63943.6, 1592.3999999999999];[63754, 1782];[63754, 1782]
94;Subj_5_9.png;[64050, 1486];[64636, 900];[64348.0, 1188.0];[64348.0, 1188.0];[62861.2, 2674.8];[63754.0, 1782.0];[63160.0, 2376.0];[62566.0, 2970.0];[61972.0, 3564.0];[63158.4, 2377.6];[63455.6, 2080.4];[63752.8, 1783.2];[63754, 1782];[63754, 1782]
175;Subj_6_0.png;[65536, 0];[65536, 0];[65536, 0];[64348.0, 1188.0];[65536.0, 0.0];[65536.0, 0.0];[65536, 0];[65536.0, 0.0];[65536, 0];[65536.0, 0.0];[65536.0, 0.0];[65536.0, 0.0];[63754, 1782];[65536,0]
111;Subj_6_1.png;[65536, 0];[65536, 0];[65536, 0];[64348.0, 1188.0];[65536.0, 0.0];[65536.0, 0.0];[65536, 0];[65536.0, 0.0];[65536, 0];[65536.0, 0.0];[65536.0, 0.0];[65536.0, 0.0];[63754, 1782];[65536,0]
242;Subj_6_10.png;[63896, 1640];[64636, 900];[64348.0, 1188.0];[64348.0, 1188.0];[62584.0, 2952.0];[63754.0, 1782.0];[63160.0, 2376.0];[62566.0, 2970.0];[61972.0, 3564.0];[62912.0, 2624.0];[63240.0, 2296.0];[63568.0, 1968.0];[63754, 1782];[63754, 1782]
405;Subj_6_11.png;[63843, 1693];[64636, 900];[64348.0, 1188.0];[64348.0, 1188.0];[62488.6, 3047.4];[63754.0, 1782.0];[63160.0, 2376.0];[62566.0, 2970.0];[61972.0, 3564.0];[62827.2, 2708.8];[63165.8, 2370.2];[63504.4, 2031.6];[63754, 1782];[63754, 1782]
115;Subj_6_12.png;[63817, 1719];[64636, 900];[64348.0, 1188.0];[64348.0, 1188.0];[62441.8, 3094.2000000000003];[63754.0, 1782.0];[63160.0, 2376.0];[62566.0, 2970.0];[61972.0, 3564.0];[62785.6, 2750.4];[63129.4, 2406.6];[63473.2, 2062.7999999999997];[63754, 1782];[63754, 1782]
178;Subj_6_13.png;[63793, 1743];[64636, 900];[64348.0, 1188.0];[64348.0, 1188.0];[62398.6, 3137.4];[63754.0, 1782.0];[63160.0, 2376.0];[62566.0, 2970.0];[61972.0, 3564.0];[62747.2, 2788.8];[63095.8, 2440.2];[63444.4, 2091.6];[63754, 1782];[63754, 1782]
180;Subj_6_14.png;[63563, 1973];[64636, 900];[64348.0, 1188.0];[64348.0, 1188.0];[61984.6, 3551.4];[63754.0, 1782.0];[63160.0, 2376.0];[62566.0, 2970.0];[61972.0, 3564.0];[62379.2, 3156.8];[62773.8, 2762.2];[63168.4, 2367.6];[63754, 1782];[63754, 1782]
106;Subj_6_15.png;[63610, 1926];[64636, 900];[64348.0, 1188.0];[64348.0, 1188.0];[62069.2, 3466.8];[63754.0, 1782.0];[63160.0, 2376.0];[62566.0, 2970.0];[61972.0, 3564.0];[62454.4, 3081.6000000000004];[62839.6, 2696.3999999999996];[63224.8, 2311.2];[63754, 1782];[63754, 1782]
407;Subj_6_16.png;[63522, 2014];[64636, 900];[64348.0, 1188.0];[64348.0, 1188.0];[61910.8, 3625.2000000000003];[63754.0, 1782.0];[63160.0, 2376.0];[62566.0, 2970.0];[61972.0, 3564.0];[62313.6, 3222.4];[62716.4, 2819.6];[63119.2, 2416.7999999999997];[63754, 1782];[63754, 1782]
233;Subj_6_17.png;[63504, 2032];[64636, 900];[64348.0, 1188.0];[64348.0, 1188.0];[61878.4, 3657.6];[63754.0, 1782.0];[63160.0, 2376.0];[62566.0, 2970.0];[61972.0, 3564.0];[62284.8, 3251.2000000000003];[62691.2, 2844.7999999999997];[63097.6, 2438.4];[63754, 1782];[63754, 1782]
386;Subj_6_18.png;[63663, 1873];[64636, 900];[64348.0, 1188.0];[64348.0, 1188.0];[62164.6, 3371.4];[63754.0, 1782.0];[63160.0, 2376.0];[62566.0, 2970.0];[61972.0, 3564.0];[62539.2, 2996.8];[62913.8, 2622.2];[63288.4, 2247.6];[63754, 1782];[63754, 1782]
255;Subj_6_19.png;[63544, 1992];[64636, 900];[64348.0, 1188.0];[64348.0, 1188.0];[61950.4, 3585.6];[63754.0, 1782.0];[63160.0, 2376.0];[62566.0, 2970.0];[61972.0, 3564.0];[62348.8, 3187.2000000000003];[62747.2, 2788.7999999999997];[63145.6, 2390.4];[63754, 1782];[63754, 1782]
402;Subj_6_2.png;[65536, 0];[65536, 0];[65536, 0];[64348.0, 1188.0];[65536.0, 0.0];[65536.0, 0.0];[65536, 0];[65536.0, 0.0];[65536, 0];[65536.0, 0.0];[65536.0, 0.0];[65536.0, 0.0];[63754, 1782];[65536,0]
62;Subj_6_20.png;[63681, 1855];[64636, 900];[64348.0, 1188.0];[64348.0, 1188.0];[62197.0, 3339.0];[63754.0, 1782.0];[63160.0, 2376.0];[62566.0, 2970.0];[61972.0, 3564.0];[62568.0, 2968.0];[62939.0, 2597.0];[63310.0, 2226.0];[63754, 1782];[63754, 1782]
223;Subj_6_21.png;[63495, 2041];[64636, 900];[64348.0, 1188.0];[64348.0, 1188.0];[61862.2, 3673.8];[63754.0, 1782.0];[63160.0, 2376.0];[62566.0, 2970.0];[61972.0, 3564.0];[62270.4, 3265.6000000000004];[62678.6, 2857.3999999999996];[63086.8, 2449.2];[63754, 1782];[63754, 1782]
286;Subj_6_22.png;[63529, 2007];[64636, 900];[64348.0, 1188.0];[64348.0, 1188.0];[61923.4, 3612.6];[63754.0, 1782.0];[63160.0, 2376.0];[62566.0, 2970.0];[61972.0, 3564.0];[62324.8, 3211.2000000000003];[62726.2, 2809.7999999999997];[63127.6, 2408.4];[63754, 1782];[63754, 1782]
351;Subj_6_23.png;[63568, 1968];[64636, 900];[64348.0, 1188.0];[64348.0, 1188.0];[61993.6, 3542.4];[63754.0, 1782.0];[63160.0, 2376.0];[62566.0, 2970.0];[61972.0, 3564.0];[62387.2, 3148.8];[62780.8, 2755.2];[63174.4, 2361.6];[63754, 1782];[63754, 1782]
362;Subj_6_24.png;[63486, 2050];[64636, 900];[64348.0, 1188.0];[64348.0, 1188.0];[61846.0, 3690.0];[63754.0, 1782.0];[63160.0, 2376.0];[62566.0, 2970.0];[61972.0, 3564.0];[62256.0, 3280.0];[62666.0, 2870.0];[63076.0, 2460.0];[63754, 1782];[63754, 1782]
282;Subj_6_25.png;[63740, 1796];[64636, 900];[64348.0, 1188.0];[64348.0, 1188.0];[62303.2, 3232.8];[63754.0, 1782.0];[63160.0, 2376.0];[62566.0, 2970.0];[61972.0, 3564.0];[62662.4, 2873.6000000000004];[63021.6, 2514.3999999999996];[63380.8, 2155.2];[63754, 1782];[63754, 1782]
231;Subj_6_26.png;[63947, 1589];[64636, 900];[64348.0, 1188.0];[64348.0, 1188.0];[62675.8, 2860.2000000000003];[63754.0, 1782.0];[63160.0, 2376.0];[62566.0, 2970.0];[61972.0, 3564.0];[62993.6, 2542.4];[63311.4, 2224.6];[63629.2, 1906.8];[63754, 1782];[63754, 1782]
60;Subj_6_27.png;[64151, 1385];[64636, 900];[64348.0, 1188.0];[64348.0, 1188.0];[63043.0, 2493.0];[63754.0, 1782.0];[63160.0, 2376.0];[62566.0, 2970.0];[61972.0, 3564.0];[63320.0, 2216.0];[63597.0, 1938.9999999999998];[63874.0, 1662.0];[63754, 1782];[63754, 1782]
209;Subj_6_28.png;[64376, 1160];[64636, 900];[64348.0, 1188.0];[64348.0, 1188.0];[63448.0, 2088.0];[63754.0, 1782.0];[63160.0, 2376.0];[62566.0, 2970.0];[61972.0, 3564.0];[63680.0, 1856.0];[63912.0, 1624.0];[64144.0, 1392.0];[63754, 1782];[63754, 1782]
82;Subj_6_29.png;[64640, 896];[64636, 900];[64348.0, 1188.0];[64348.0, 1188.0];[63923.2, 1612.8];[63754.0, 1782.0];[63160.0, 2376.0];[62566.0, 2970.0];[61972.0, 3564.0];[64102.4, 1433.6000000000001];[64281.6, 1254.3999999999999];[64460.8, 1075.2];[63754, 1782];[63754, 1782]
239;Subj_6_3.png;[65353, 183];[64636, 900];[64348.0, 1188.0];[64348.0, 1188.0];[65206.6, 329.40000000000003];[63754.0, 1782.0];[63160.0, 2376.0];[62566.0, 2970.0];[61972.0, 3564.0];[65243.2, 292.8];[65279.8, 256.2];[65316.4, 219.6];[63754, 1782];[0,0]
122;Subj_6_30.png;[64985, 551];[64636, 900];[64348.0, 1188.0];[64348.0, 1188.0];[64544.2, 991.8000000000001];[63754.0, 1782.0];[63160.0, 2376.0];[62566.0, 2970.0];[61972.0, 3564.0];[64654.4, 881.6];[64764.6, 771.4];[64874.8, 661.1999999999999];[63754, 1782];[63754, 1782]
46;Subj_6_31.png;[65100, 436];[64636, 900];[64348.0, 1188.0];[64348.0, 1188.0];[64751.2, 784.8000000000001];[63754.0, 1782.0];[63160.0, 2376.0];[62566.0, 2970.0];[61972.0, 3564.0];[64838.4, 697.6];[64925.6, 610.4];[65012.8, 523.1999999999999];[63754, 1782];[63754, 1782]
463;Subj_6_32.png;[65225, 311];[64636, 900];[64348.0, 1188.0];[64348.0, 1188.0];[64976.2, 559.8000000000001];[63754.0, 1782.0];[63160.0, 2376.0];[62566.0, 2970.0];[61972.0, 3564.0];[65038.4, 497.6];[65100.6, 435.4];[65162.8, 373.2];[63754, 1782];[63754, 1782]
295;Subj_6_33.png;[65414, 122];[64636, 900];[64348.0, 1188.0];[64348.0, 1188.0];[65316.4, 219.6];[63754.0, 1782.0];[63160.0, 2376.0];[62566.0, 2970.0];[61972.0, 3564.0];[65340.8, 195.20000000000002];[65365.2, 170.79999999999998];[65389.6, 146.4];[63754, 1782];[0,0]
303;Subj_6_34.png;[65536, 0];[65536, 0];[65536, 0];[64348.0, 1188.0];[65536.0, 0.0];[65536.0, 0.0];[65536, 0];[65536.0, 0.0];[65536, 0];[65536.0, 0.0];[65536.0, 0.0];[65536.0, 0.0];[63754, 1782];[0,0]
459;Subj_6_35.png;[65536, 0];[65536, 0];[65536, 0];[64348.0, 1188.0];[65536.0, 0.0];[65536.0, 0.0];[65536, 0];[65536.0, 0.0];[65536, 0];[65536.0, 0.0];[65536.0, 0.0];[65536.0, 0.0];[63754, 1782];[0,0]
236;Subj_6_4.png;[65129, 407];[64636, 900];[64348.0, 1188.0];[64348.0, 1188.0];[64803.4, 732.6];[63754.0, 1782.0];[63160.0, 2376.0];[62566.0, 2970.0];[61972.0, 3564.0];[64884.8, 651.2];[64966.2, 569.8];[65047.6, 488.4];[63754, 1782];[63754, 1782]
410;Subj_6_5.png;[64855, 681];[64636, 900];[64348.0, 1188.0];[64348.0, 1188.0];[64310.2, 1225.8];[63754.0, 1782.0];[63160.0, 2376.0];[62566.0, 2970.0];[61972.0, 3564.0];[64446.4, 1089.6000000000001];[64582.6, 953.4];[64718.8, 817.1999999999999];[63754, 1782];[63754, 1782]
107;Subj_6_6.png;[64476, 1060];[64636, 900];[64348.0, 1188.0];[64348.0, 1188.0];[63628.0, 1908.0];[63754.0, 1782.0];[63160.0, 2376.0];[62566.0, 2970.0];[61972.0, 3564.0];[63840.0, 1696.0];[64052.0, 1484.0];[64264.0, 1272.0];[63754, 1782];[63754, 1782]
181;Subj_6_7.png;[64266, 1270];[64636, 900];[64348.0, 1188.0];[64348.0, 1188.0];[63250.0, 2286.0];[63754.0, 1782.0];[63160.0, 2376.0];[62566.0, 2970.0];[61972.0, 3564.0];[63504.0, 2032.0];[63758.0, 1778.0];[64012.0, 1524.0];[63754, 1782];[63754, 1782]
105;Subj_6_8.png;[64046, 1490];[64636, 900];[64348.0, 1188.0];[64348.0, 1188.0];[62854.0, 2682.0];[63754.0, 1782.0];[63160.0, 2376.0];[62566.0, 2970.0];[61972.0, 3564.0];[63152.0, 2384.0];[63450.0, 2086.0];[63748.0, 1788.0];[63754, 1782];[63754, 1782]
192;Subj_6_9.png;[63806, 1730];[64636, 900];[64348.0, 1188.0];[64348.0, 1188.0];[62422.0, 3114.0];[63754.0, 1782.0];[63160.0, 2376.0];[62566.0, 2970.0];[61972.0, 3564.0];[62768.0, 2768.0];[63114.0, 2422.0];[63460.0, 2076.0];[63754, 1782];[63754, 1782]
119;Subj_7_0.png;[65536, 0];[65536, 0];[65536, 0];[64348.0, 1188.0];[65536.0, 0.0];[65536.0, 0.0];[65536, 0];[65536.0, 0.0];[65536, 0];[65536.0, 0.0];[65536.0, 0.0];[65536.0, 0.0];[63754, 1782];[0,0]
55;Subj_7_1.png;[65536, 0];[65536, 0];[65536, 0];[64348.0, 1188.0];[65536.0, 0.0];[65536.0, 0.0];[65536, 0];[65536.0, 0.0];[65536, 0];[65536.0, 0.0];[65536.0, 0.0];[65536.0, 0.0];[63754, 1782];[0,0]
167;Subj_7_10.png;[63880, 1656];[64636, 900];[64348.0, 1188.0];[64348.0, 1188.0];[62555.2, 2980.8];[63754.0, 1782.0];[63160.0, 2376.0];[62566.0, 2970.0];[61972.0, 3564.0];[62886.4, 2649.6000000000004];[63217.6, 2318.3999999999996];[63548.8, 1987.1999999999998];[63754, 1782];[63754, 1782]
0;Subj_7_11.png;[63765, 1771];[64636, 900];[64348.0, 1188.0];[64348.0, 1188.0];[62348.2, 3187.8];[63754.0, 1782.0];[63160.0, 2376.0];[62566.0, 2970.0];[61972.0, 3564.0];[62702.4, 2833.6000000000004];[63056.6, 2479.3999999999996];[63410.8, 2125.2];[63754, 1782];[63754, 1782]
415;Subj_7_12.png;[63692, 1844];[64636, 900];[64348.0, 1188.0];[64348.0, 1188.0];[62216.8, 3319.2000000000003];[63754.0, 1782.0];[63160.0, 2376.0];[62566.0, 2970.0];[61972.0, 3564.0];[62585.6, 2950.4];[62954.4, 2581.6];[63323.2, 2212.7999999999997];[63754, 1782];[63754, 1782]
339;Subj_7_13.png;[63559, 1977];[64636, 900];[64348.0, 1188.0];[64348.0, 1188.0];[61977.4, 3558.6];[63754.0, 1782.0];[63160.0, 2376.0];[62566.0, 2970.0];[61972.0, 3564.0];[62372.8, 3163.2000000000003];[62768.2, 2767.7999999999997];[63163.6, 2372.4];[63754, 1782];[63754, 1782]
348;Subj_7_14.png;[63643, 1893];[64636, 900];[64348.0, 1188.0];[64348.0, 1188.0];[62128.6, 3407.4];[63754.0, 1782.0];[63160.0, 2376.0];[62566.0, 2970.0];[61972.0, 3564.0];[62507.2, 3028.8];[62885.8, 2650.2];[63264.4, 2271.6];[63754, 1782];[63754, 1782]
413;Subj_7_15.png;[63610, 1926];[64636, 900];[64348.0, 1188.0];[64348.0, 1188.0];[62069.2, 3466.8];[63754.0, 1782.0];[63160.0, 2376.0];[62566.0, 2970.0];[61972.0, 3564.0];[62454.4, 3081.6000000000004];[62839.6, 2696.3999999999996];[63224.8, 2311.2];[63754, 1782];[63754, 1782]
6;Subj_7_16.png;[63523, 2013];[64636, 900];[64348.0, 1188.0];[64348.0, 1188.0];[61912.6, 3623.4];[63754.0, 1782.0];[63160.0, 2376.0];[62566.0, 2970.0];[61972.0, 3564.0];[62315.2, 3220.8];[62717.8, 2818.2];[63120.4, 2415.6];[63754, 1782];[63754, 1782]
165;Subj_7_17.png;[63531, 2005];[64636, 900];[64348.0, 1188.0];[64348.0, 1188.0];[61927.0, 3609.0];[63754.0, 1782.0];[63160.0, 2376.0];[62566.0, 2970.0];[61972.0, 3564.0];[62328.0, 3208.0];[62729.0, 2807.0];[63130.0, 2406.0];[63754, 1782];[63754, 1782]
16;Subj_7_18.png;[63534, 2002];[64636, 900];[64348.0, 1188.0];[64348.0, 1188.0];[61932.4, 3603.6];[63754.0, 1782.0];[63160.0, 2376.0];[62566.0, 2970.0];[61972.0, 3564.0];[62332.8, 3203.2000000000003];[62733.2, 2802.7999999999997];[63133.6, 2402.4];[63754, 1782];[63754, 1782]
159;Subj_7_19.png;[63604, 1932];[64636, 900];[64348.0, 1188.0];[64348.0, 1188.0];[62058.4, 3477.6];[63754.0, 1782.0];[63160.0, 2376.0];[62566.0, 2970.0];[61972.0, 3564.0];[62444.8, 3091.2000000000003];[62831.2, 2704.7999999999997];[63217.6, 2318.4];[63754, 1782];[63754, 1782]
460;Subj_7_2.png;[65536, 0];[65536, 0];[65536, 0];[64348.0, 1188.0];[65536.0, 0.0];[65536.0, 0.0];[65536, 0];[65536.0, 0.0];[65536, 0];[65536.0, 0.0];[65536.0, 0.0];[65536.0, 0.0];[63754, 1782];[65536,0]
467;Subj_7_20.png;[63373, 2163];[64636, 900];[64348.0, 1188.0];[64348.0, 1188.0];[61642.6, 3893.4];[63754.0, 1782.0];[63160.0, 2376.0];[62566.0, 2970.0];[61972.0, 3564.0];[62075.2, 3460.8];[62507.8, 3028.2];[62940.4, 2595.6];[63754, 1782];[63754, 1782]
299;Subj_7_21.png;[63443, 2093];[64636, 900];[64348.0, 1188.0];[64348.0, 1188.0];[61768.6, 3767.4];[63754.0, 1782.0];[63160.0, 2376.0];[62566.0, 2970.0];[61972.0, 3564.0];[62187.2, 3348.8];[62605.8, 2930.2];[63024.4, 2511.6];[63754, 1782];[63754, 1782]
127;Subj_7_22.png;[63417, 2119];[64636, 900];[64348.0, 1188.0];[64348.0, 1188.0];[61721.8, 3814.2000000000003];[63754.0, 1782.0];[63160.0, 2376.0];[62566.0, 2970.0];[61972.0, 3564.0];[62145.6, 3390.4];[62569.4, 2966.6];[62993.2, 2542.7999999999997];[63754, 1782];[63754, 1782]
51;Subj_7_23.png;[63531, 2005];[64636, 900];[64348.0, 1188.0];[64348.0, 1188.0];[61927.0, 3609.0];[63754.0, 1782.0];[63160.0, 2376.0];[62566.0, 2970.0];[61972.0, 3564.0];[62328.0, 3208.0];[62729.0, 2807.0];[63130.0, 2406.0];[63754, 1782];[63754, 1782]
53;Subj_7_24.png;[63538, 1998];[64636, 900];[64348.0, 1188.0];[64348.0, 1188.0];[61939.6, 3596.4];[63754.0, 1782.0];[63160.0, 2376.0];[62566.0, 2970.0];[61972.0, 3564.0];[62339.2, 3196.8];[62738.8, 2797.2];[63138.4, 2397.6];[63754, 1782];[63754, 1782]
117;Subj_7_25.png;[63702, 1834];[64636, 900];[64348.0, 1188.0];[64348.0, 1188.0];[62234.8, 3301.2000000000003];[63754.0, 1782.0];[63160.0, 2376.0];[62566.0, 2970.0];[61972.0, 3564.0];[62601.6, 2934.4];[62968.4, 2567.6];[63335.2, 2200.7999999999997];[63754, 1782];[63754, 1782]
301;Subj_7_26.png;[63849, 1687];[64636, 900];[64348.0, 1188.0];[64348.0, 1188.0];[62499.4, 3036.6];[63754.0, 1782.0];[63160.0, 2376.0];[62566.0, 2970.0];[61972.0, 3564.0];[62836.8, 2699.2000000000003];[63174.2, 2361.7999999999997];[63511.6, 2024.3999999999999];[63754, 1782];[63754, 1782]
457;Subj_7_27.png;[63920, 1616];[64636, 900];[64348.0, 1188.0];[64348.0, 1188.0];[62627.2, 2908.8];[63754.0, 1782.0];[63160.0, 2376.0];[62566.0, 2970.0];[61972.0, 3564.0];[62950.4, 2585.6000000000004];[63273.6, 2262.3999999999996];[63596.8, 1939.1999999999998];[63754, 1782];[63754, 1782]
307;Subj_7_28.png;[64373, 1163];[64636, 900];[64348.0, 1188.0];[64348.0, 1188.0];[63442.6, 2093.4];[63754.0, 1782.0];[63160.0, 2376.0];[62566.0, 2970.0];[61972.0, 3564.0];[63675.2, 1860.8000000000002];[63907.8, 1628.1999999999998];[64140.4, 1395.6];[63754, 1782];[63754, 1782]
448;Subj_7_29.png;[64564, 972];[64636, 900];[64348.0, 1188.0];[64348.0, 1188.0];[63786.4, 1749.6000000000001];[63754.0, 1782.0];[63160.0, 2376.0];[62566.0, 2970.0];[61972.0, 3564.0];[63980.8, 1555.2];[64175.2, 1360.8];[64369.6, 1166.3999999999999];[63754, 1782];[63754, 1782]
304;Subj_7_3.png;[65470, 66];[64636, 900];[64348.0, 1188.0];[64348.0, 1188.0];[65417.2, 118.8];[63754.0, 1782.0];[63160.0, 2376.0];[62566.0, 2970.0];[61972.0, 3564.0];[65430.4, 105.60000000000001];[65443.6, 92.39999999999999];[65456.8, 79.2];[63754, 1782];[0,0]
288;Subj_7_30.png;[64836, 700];[64636, 900];[64348.0, 1188.0];[64348.0, 1188.0];[64276.0, 1260.0];[63754.0, 1782.0];[63160.0, 2376.0];[62566.0, 2970.0];[61972.0, 3564.0];[64416.0, 1120.0];[64556.0, 979.9999999999999];[64696.0, 840.0];[63754, 1782];[63754, 1782]
354;Subj_7_31.png;[65089, 447];[64636, 900];[64348.0, 1188.0];[64348.0, 1188.0];[64731.4, 804.6];[63754.0, 1782.0];[63160.0, 2376.0];[62566.0, 2970.0];[61972.0, 3564.0];[64820.8, 715.2];[64910.2, 625.8];[64999.6, 536.4];[63754, 1782];[63754, 1782]
63;Subj_7_32.png;[65274, 262];[64636, 900];[64348.0, 1188.0];[64348.0, 1188.0];[65064.4, 471.6];[63754.0, 1782.0];[63160.0, 2376.0];[62566.0, 2970.0];[61972.0, 3564.0];[65116.8, 419.20000000000005];[65169.2, 366.79999999999995];[65221.6, 314.4];[63754, 1782];[63754, 1782]
224;Subj_7_33.png;[65420, 116];[64636, 900];[64348.0, 1188.0];[64348.0, 1188.0];[65327.2, 208.8];[63754.0, 1782.0];[63160.0, 2376.0];[62566.0, 2970.0];[61972.0, 3564.0];[65350.4, 185.60000000000002];[65373.6, 162.39999999999998];[65396.8, 139.2];[63754, 1782];[0,0]
228;Subj_7_34.png;[65536, 0];[65536, 0];[65536, 0];[64348.0, 1188.0];[65536.0, 0.0];[65536.0, 0.0];[65536, 0];[65536.0, 0.0];[65536, 0];[65536.0, 0.0];[65536.0, 0.0];[65536.0, 0.0];[63754, 1782];[0,0]
57;Subj_7_35.png;[65536, 0];[65536, 0];[65536, 0];[64348.0, 1188.0];[65536.0, 0.0];[65536.0, 0.0];[65536, 0];[65536.0, 0.0];[65536, 0];[65536.0, 0.0];[65536.0, 0.0];[65536.0, 0.0];[63754, 1782];[0,0]
297;Subj_7_4.png;[65120, 416];[64636, 900];[64348.0, 1188.0];[64348.0, 1188.0];[64787.2, 748.8000000000001];[63754.0, 1782.0];[63160.0, 2376.0];[62566.0, 2970.0];[61972.0, 3564.0];[64870.4, 665.6];[64953.6, 582.4];[65036.8, 499.2];[63754, 1782];[63754, 1782]
464;Subj_7_5.png;[64790, 746];[64636, 900];[64348.0, 1188.0];[64348.0, 1188.0];[64193.2, 1342.8];[63754.0, 1782.0];[63160.0, 2376.0];[62566.0, 2970.0];[61972.0, 3564.0];[64342.4, 1193.6000000000001];[64491.6, 1044.3999999999999];[64640.8, 895.1999999999999];[63754, 1782];[63754, 1782]
48;Subj_7_6.png;[64555, 981];[64636, 900];[64348.0, 1188.0];[64348.0, 1188.0];[63770.2, 1765.8];[63754.0, 1782.0];[63160.0, 2376.0];[62566.0, 2970.0];[61972.0, 3564.0];[63966.4, 1569.6000000000001];[64162.6, 1373.3999999999999];[64358.8, 1177.2];[63754, 1782];[63754, 1782]
124;Subj_7_7.png;[64209, 1327];[64636, 900];[64348.0, 1188.0];[64348.0, 1188.0];[63147.4, 2388.6];[63754.0, 1782.0];[63160.0, 2376.0];[62566.0, 2970.0];[61972.0, 3564.0];[63412.8, 2123.2000000000003];[63678.2, 1857.8];[63943.6, 1592.3999999999999];[63754, 1782];[63754, 1782]
40;Subj_7_8.png;[64120, 1416];[64636, 900];[64348.0, 1188.0];[64348.0, 1188.0];[62987.2, 2548.8];[63754.0, 1782.0];[63160.0, 2376.0];[62566.0, 2970.0];[61972.0, 3564.0];[63270.4, 2265.6];[63553.6, 1982.3999999999999];[63836.8, 1699.2];[63754, 1782];[63754, 1782]
133;Subj_7_9.png;[63859, 1677];[64636, 900];[64348.0, 1188.0];[64348.0, 1188.0];[62517.4, 3018.6];[63754.0, 1782.0];[63160.0, 2376.0];[62566.0, 2970.0];[61972.0, 3564.0];[62852.8, 2683.2000000000003];[63188.2, 2347.7999999999997];[63523.6, 2012.3999999999999];[63754, 1782];[63754, 1782]
70;Subj_8_0.png;[65536, 0];[65536, 0];[65536, 0];[64348.0, 1188.0];[65536.0, 0.0];[65536.0, 0.0];[65536, 0];[65536.0, 0.0];[65536, 0];[65536.0, 0.0];[65536.0, 0.0];[65536.0, 0.0];[63754, 1782];[0,0]
216;Subj_8_1.png;[65536, 0];[65536, 0];[65536, 0];[64348.0, 1188.0];[65536.0, 0.0];[65536.0, 0.0];[65536, 0];[65536.0, 0.0];[65536, 0];[65536.0, 0.0];[65536.0, 0.0];[65536.0, 0.0];[63754, 1782];[65536,0]
206;Subj_8_10.png;[64552, 984];[64636, 900];[64348.0, 1188.0];[64348.0, 1188.0];[63764.8, 1771.2];[63754.0, 1782.0];[63160.0, 2376.0];[62566.0, 2970.0];[61972.0, 3564.0];[63961.6, 1574.4];[64158.4, 1377.6];[64355.2, 1180.8];[63754, 1782];[63754, 1782]
79;Subj_8_11.png;[64515, 1021];[64636, 900];[64348.0, 1188.0];[64348.0, 1188.0];[63698.2, 1837.8];[63754.0, 1782.0];[63160.0, 2376.0];[62566.0, 2970.0];[61972.0, 3564.0];[63902.4, 1633.6000000000001];[64106.6, 1429.3999999999999];[64310.8, 1225.2];[63754, 1782];[63754, 1782]
367;Subj_8_12.png;[64463, 1073];[64636, 900];[64348.0, 1188.0];[64348.0, 1188.0];[63604.6, 1931.4];[63754.0, 1782.0];[63160.0, 2376.0];[62566.0, 2970.0];[61972.0, 3564.0];[63819.2, 1716.8000000000002];[64033.8, 1502.1999999999998];[64248.4, 1287.6];[63754, 1782];[63754, 1782]
275;Subj_8_13.png;[64497, 1039];[64636, 900];[64348.0, 1188.0];[64348.0, 1188.0];[63665.8, 1870.2];[63754.0, 1782.0];[63160.0, 2376.0];[62566.0, 2970.0];[61972.0, 3564.0];[63873.6, 1662.4];[64081.4, 1454.6];[64289.2, 1246.8];[63754, 1782];[63754, 1782]
270;Subj_8_14.png;[64225, 1311];[64636, 900];[64348.0, 1188.0];[64348.0, 1188.0];[63176.2, 2359.8];[63754.0, 1782.0];[63160.0, 2376.0];[62566.0, 2970.0];[61972.0, 3564.0];[63438.4, 2097.6];[63700.6, 1835.3999999999999];[63962.8, 1573.2];[63754, 1782];[63754, 1782]
380;Subj_8_15.png;[64339, 1197];[64636, 900];[64348.0, 1188.0];[64348.0, 1188.0];[63381.4, 2154.6];[63754.0, 1782.0];[63160.0, 2376.0];[62566.0, 2970.0];[61972.0, 3564.0];[63620.8, 1915.2];[63860.2, 1675.8];[64099.6, 1436.3999999999999];[63754, 1782];[63754, 1782]
74;Subj_8_16.png;[64345, 1191];[64636, 900];[64348.0, 1188.0];[64348.0, 1188.0];[63392.2, 2143.8];[63754.0, 1782.0];[63160.0, 2376.0];[62566.0, 2970.0];[61972.0, 3564.0];[63630.4, 1905.6000000000001];[63868.6, 1667.3999999999999];[64106.8, 1429.2];[63754, 1782];[63754, 1782]
220;Subj_8_17.png;[64321, 1215];[64636, 900];[64348.0, 1188.0];[64348.0, 1188.0];[63349.0, 2187.0];[63754.0, 1782.0];[63160.0, 2376.0];[62566.0, 2970.0];[61972.0, 3564.0];[63592.0, 1944.0];[63835.0, 1701.0];[64078.0, 1458.0];[63754, 1782];[63754, 1782]
