Unnamed: 0,val_ids,val_diff,val_squared_diff,val_gt_size,val_pred_size,reldiff,reldiffsim,predsizewtags,dumbpredwtags,dumbpredwtags2
379,Case10_12.nii,"[140190.453125, 7265.92822265625]",18964080.0,"[140190.0, 7266.0]","[0.4570425748825073, 0.07162966579198837]",1.0,1.0,"[147455.9283703342, 0.07162966579198837]","[140225, 8000]","[147018.0, 4372.0]"
163,Case10_13.nii,"[139361.453125, 8094.9443359375]",23876224.0,"[139361.0, 8095.0]","[0.45754945278167725, 0.055459290742874146]",1.0,1.0,"[147455.94454070926, 0.055459290742874146]","[140225, 8000]","[147018.0, 4372.0]"
139,Case10_14.nii,"[139250.453125, 8205.9580078125]",16834436.0,"[139250.0, 8206.0]","[0.45216473937034607, 0.042075879871845245]",1.0,1.0,"[147455.95792412013, 0.042075879871845245]","[140225, 8000]","[147018.0, 4372.0]"
389,Case10_15.nii,"[139478.4375, 7977.931640625]",15911848.0,"[139478.0, 7978.0]","[0.44526639580726624, 0.06852018088102341]",1.0,1.0,"[147455.93147981912, 0.06852018088102341]","[140225, 8000]","[147018.0, 4372.0]"
482,Case10_16.nii,"[140045.453125, 7410.93505859375]",13730490.0,"[140045.0, 7411.0]","[0.44846877455711365, 0.06511422991752625]",1.0,1.0,"[147455.93488577008, 0.06511422991752625]","[140225, 8000]","[147018.0, 4372.0]"
680,Case10_17.nii,"[140788.4375, 6667.92333984375]",12368485.0,"[140788.0, 6668.0]","[0.4431825578212738, 0.07660902291536331]",1.0,1.0,"[147455.92339097708, 0.07660902291536331]","[140225, 8000]","[147018.0, 4372.0]"
525,Case10_18.nii,"[141044.4375, 6411.94873046875]",21824480.0,"[141044.0, 6412.0]","[0.4440850615501404, 0.0514148510992527]",1.0,1.0,"[147455.9485851489, 0.0514148510992527]","[140225, 8000]","[147018.0, 4372.0]"
636,Case10_19.nii,"[142585.453125, 4870.93603515625]",5931504.5,"[142585.0, 4871.0]","[0.459844172000885, 0.06411962956190109]",1.0,1.0,"[147455.93588037044, 0.06411962956190109]","[140225, 8000]","[147018.0, 4372.0]"
558,Case10_2.nii,"[147456.4375, 0.06431439518928528]",2012670.0,"[147456.0, 0.0]","[0.4410741627216339, 0.06431439518928528]",,1.0,"[147456.0, 0.0]","[148225, 0]","[147018.0, 0.0]"
343,Case10_20.nii,"[143510.421875, 3945.935546875]",3892601.75,"[143510.0, 3946.0]","[0.4239460229873657, 0.06433779746294022]",1.0,1.0,"[147455.93566220254, 0.06433779746294022]","[140225, 8000]","[147018.0, 4372.0]"
180,Case10_21.nii,"[147456.453125, 0.06430558860301971]",8577510.0,"[147456.0, 0.0]","[0.4459710717201233, 0.06430558860301971]",,1.0,"[147456.0, 0.0]","[148225, 0]","[147018.0, 0.0]"
693,Case10_22.nii,"[147456.4375, 0.06470078974962234]",6908790.0,"[147456.0, 0.0]","[0.4309786260128021, 0.06470078974962234]",,1.0,"[147456.0, 0.0]","[148225, 0]","[147018.0, 0.0]"
468,Case10_23.nii,"[147456.4375, 0.0592464916408062]",10217720.0,"[147456.0, 0.0]","[0.44071024656295776, 0.0592464916408062]",,1.0,"[147456.0, 0.0]","[148225, 0]","[147018.0, 0.0]"
464,Case10_24.nii,"[147456.453125, 0.061499834060668945]",0.0042,"[147456.0, 0.0]","[0.4471799433231354, 0.061499834060668945]",,1.0,"[147456.0, 0.0]","[148225, 0]","[147018.0, 0.0]"
710,Case10_25.nii,"[147456.453125, 0.06516347080469131]",0.0041,"[147456.0, 0.0]","[0.4514428973197937, 0.06516347080469131]",,1.0,"[147456.0, 0.0]","[148225, 0]","[147018.0, 0.0]"
176,Case10_26.nii,"[147456.4375, 0.06077411398291588]",39664556.0,"[147456.0, 0.0]","[0.4452786445617676, 0.06077411398291588]",,1.0,"[147456.0, 0.0]","[148225, 0]","[147018.0, 0.0]"
363,Case10_27.nii,"[147456.4375, 0.04842311143875122]",9777934.0,"[147456.0, 0.0]","[0.43827366828918457, 0.04842311143875122]",,1.0,"[147456.0, 0.0]","[148225, 0]","[147018.0, 0.0]"
211,Case10_28.nii,"[147456.453125, 0.05868303030729294]",17193146.0,"[147456.0, 0.0]","[0.44902297854423523, 0.05868303030729294]",,1.0,"[147456.0, 0.0]","[148225, 0]","[147018.0, 0.0]"
324,Case10_29.nii,"[147456.4375, 0.05341546982526779]",52330204.0,"[147456.0, 0.0]","[0.4430370628833771, 0.05341546982526779]",,1.0,"[147456.0, 0.0]","[148225, 0]","[147018.0, 0.0]"
813,Case10_3.nii,"[147456.453125, 0.05580604821443558]",2571311.25,"[147456.0, 0.0]","[0.4478357136249542, 0.05580604821443558]",,1.0,"[147456.0, 0.0]","[148225, 0]","[147018.0, 0.0]"
23,Case10_30.nii,"[147456.4375, 0.046993449330329895]",15633869.0,"[147456.0, 0.0]","[0.44230303168296814, 0.046993449330329895]",,1.0,"[147456.0, 0.0]","[148225, 0]","[147018.0, 0.0]"
294,Case10_31.nii,"[147456.453125, 0.04629296809434891]",7400931.5,"[147456.0, 0.0]","[0.4539455473423004, 0.04629296809434891]",,1.0,"[147456.0, 0.0]","[148225, 0]","[147018.0, 0.0]"
600,Case10_32.nii,"[147456.453125, 0.059427160769701004]",41732592.0,"[147456.0, 0.0]","[0.4466836154460907, 0.059427160769701004]",,1.0,"[147456.0, 0.0]","[148225, 0]","[147018.0, 0.0]"
773,Case10_33.nii,"[147456.453125, 0.04912623018026352]",47832864.0,"[147456.0, 0.0]","[0.45919856429100037, 0.04912623018026352]",,1.0,"[147456.0, 0.0]","[148225, 0]","[147018.0, 0.0]"
765,Case10_34.nii,"[147456.453125, 0.05176052078604698]",14327834.0,"[147456.0, 0.0]","[0.45737215876579285, 0.05176052078604698]",,1.0,"[147456.0, 0.0]","[148225, 0]","[147018.0, 0.0]"
616,Case10_35.nii,"[147456.46875, 0.038790263235569]",1421959.25,"[147456.0, 0.0]","[0.4617180824279785, 0.038790263235569]",,1.0,"[147456.0, 0.0]","[148225, 0]","[147018.0, 0.0]"
286,Case10_36.nii,"[147456.4375, 0.045370396226644516]",23650088.0,"[147456.0, 0.0]","[0.44062602519989014, 0.045370396226644516]",,1.0,"[147456.0, 0.0]","[148225, 0]","[147018.0, 0.0]"
38,Case10_37.nii,"[147456.46875, 0.05026236176490784]",16879544.0,"[147456.0, 0.0]","[0.46279698610305786, 0.05026236176490784]",,1.0,"[147456.0, 0.0]","[148225, 0]","[147018.0, 0.0]"
317,Case10_38.nii,"[147456.46875, 0.04855215921998024]",7711544.5,"[147456.0, 0.0]","[0.47182101011276245, 0.04855215921998024]",,1.0,"[147456.0, 0.0]","[148225, 0]","[147018.0, 0.0]"
821,Case10_4.nii,"[147456.46875, 0.05819084495306015]",4381257.5,"[147456.0, 0.0]","[0.4641876220703125, 0.05819084495306015]",,1.0,"[147456.0, 0.0]","[148225, 0]","[147018.0, 0.0]"
537,Case10_5.nii,"[145171.46875, 2284.93994140625]",5394426.0,"[145171.0, 2285.0]","[0.46652817726135254, 0.060117967426776886]",1.0,1.0,"[147455.93988203257, 0.060117967426776886]","[140225, 8000]","[147018.0, 4372.0]"
232,Case10_6.nii,"[144680.453125, 2775.9375]",9808313.0,"[144680.0, 2776.0]","[0.45422127842903137, 0.06250257790088654]",1.0,1.0,"[147455.9374974221, 0.06250257790088654]","[140225, 8000]","[147018.0, 4372.0]"
74,Case10_7.nii,"[144195.453125, 3260.932861328125]",2658420.75,"[144195.0, 3261.0]","[0.4539701044559479, 0.06716086715459824]",1.0,1.0,"[147455.93283913285, 0.06716086715459824]","[140225, 8000]","[147018.0, 4372.0]"
246,Case10_8.nii,"[143439.453125, 4016.920654296875]",33439112.0,"[143439.0, 4017.0]","[0.44903498888015747, 0.07946069538593292]",1.0,1.0,"[147455.9205393046, 0.07946069538593292]","[140225, 8000]","[147018.0, 4372.0]"
57,Case10_9.nii,"[142944.4375, 4511.9365234375]",42311064.0,"[142944.0, 4512.0]","[0.4386562705039978, 0.06365882605314255]",1.0,1.0,"[147455.93634117395, 0.06365882605314255]","[140225, 8000]","[147018.0, 4372.0]"
206,Case11_0.nii,"[147456.453125, 0.0515013113617897]",935021.375,"[147456.0, 0.0]","[0.4480680525302887, 0.0515013113617897]",,1.0,"[147456.0, 0.0]","[148225, 0]","[147018.0, 0.0]"
319,Case11_1.nii,"[147456.4375, 0.06898459047079086]",7711544.5,"[147456.0, 0.0]","[0.4392049312591553, 0.06898459047079086]",,1.0,"[147456.0, 0.0]","[148225, 0]","[147018.0, 0.0]"
41,Case11_10.nii,"[146028.4375, 1427.95947265625]",13355187.0,"[146028.0, 1428.0]","[0.442776620388031, 0.04055466875433922]",1.0,1.0,"[147455.95944533125, 0.04055466875433922]","[140225, 8000]","[147018.0, 4372.0]"
262,Case11_11.nii,"[143372.4375, 4083.9482421875]",5722077.0,"[143372.0, 4084.0]","[0.44123420119285583, 0.05163609981536865]",1.0,1.0,"[147455.94836390018, 0.05163609981536865]","[140225, 8000]","[147018.0, 4372.0]"
566,Case11_12.nii,"[142831.453125, 4624.93212890625]",17560856.0,"[142831.0, 4625.0]","[0.4457108676433563, 0.0679158866405487]",1.0,1.0,"[147455.93208411336, 0.0679158866405487]","[140225, 8000]","[147018.0, 4372.0]"
792,Case11_13.nii,"[142049.4375, 5406.95703125]",19277054.0,"[142049.0, 5407.0]","[0.442301481962204, 0.042727164924144745]",1.0,1.0,"[147455.95727283508, 0.042727164924144745]","[140225, 8000]","[147018.0, 4372.0]"
785,Case11_14.nii,"[140876.453125, 6579.9365234375]",27178316.0,"[140876.0, 6580.0]","[0.44949644804000854, 0.06332264095544815]",1.0,1.0,"[147455.93667735904, 0.06332264095544815]","[140225, 8000]","[147018.0, 4372.0]"
587,Case11_15.nii,"[140191.4375, 7264.92236328125]",23170896.0,"[140191.0, 7265.0]","[0.4405067563056946, 0.07787518203258514]",1.0,1.0,"[147455.92212481797, 0.07787518203258514]","[140225, 8000]","[147018.0, 4372.0]"
254,Case11_16.nii,"[139703.453125, 7752.94384765625]",28409782.0,"[139703.0, 7753.0]","[0.44870585203170776, 0.05596587434411049]",1.0,1.0,"[147455.94403412566, 0.05596587434411049]","[140225, 8000]","[147018.0, 4372.0]"
64,Case11_17.nii,"[139388.4375, 8067.92822265625]",46892080.0,"[139388.0, 8068.0]","[0.43951189517974854, 0.0718918889760971]",1.0,1.0,"[147455.92810811102, 0.0718918889760971]","[140225, 8000]","[147018.0, 4372.0]"
239,Case11_18.nii,"[138763.4375, 8692.943359375]",23200928.0,"[138763.0, 8693.0]","[0.4412200152873993, 0.057094819843769073]",1.0,1.0,"[147455.94290518016, 0.057094819843769073]","[140225, 8000]","[147018.0, 4372.0]"
80,Case11_19.nii,"[138842.4375, 8613.923828125]",44607624.0,"[138842.0, 8614.0]","[0.4318715035915375, 0.07622147351503372]",1.0,1.0,"[147455.92377852648, 0.07622147351503372]","[140225, 8000]","[147018.0, 4372.0]"
448,Case11_2.nii,"[147456.4375, 0.04155354201793671]",9436947.0,"[147456.0, 0.0]","[0.444036602973938, 0.04155354201793671]",,1.0,"[147456.0, 0.0]","[148225, 0]","[147018.0, 0.0]"
602,Case11_20.nii,"[138810.4375, 8645.94140625]",41732592.0,"[138810.0, 8646.0]","[0.4446694254875183, 0.05855661630630493]",1.0,1.0,"[147455.9414433837, 0.05855661630630493]","[140225, 8000]","[147018.0, 4372.0]"
775,Case11_21.nii,"[138352.4375, 9103.931640625]",47832864.0,"[138352.0, 9104.0]","[0.4345951974391937, 0.06802914291620255]",1.0,1.0,"[147455.93197085708, 0.06802914291620255]","[140225, 8000]","[147018.0, 4372.0]"
28,Case11_22.nii,"[138874.4375, 8581.9287109375]",52387664.0,"[138874.0, 8582.0]","[0.43552166223526, 0.07090097665786743]",1.0,1.0,"[147455.92909902334, 0.07090097665786743]","[140225, 8000]","[147018.0, 4372.0]"
299,Case11_23.nii,"[139016.4375, 8439.923828125]",42335244.0,"[139016.0, 8440.0]","[0.43215861916542053, 0.07608992606401443]",1.0,1.0,"[147455.92391007394, 0.07608992606401443]","[140225, 8000]","[147018.0, 4372.0]"
278,Case11_24.nii,"[139475.4375, 7980.91455078125]",39572140.0,"[139475.0, 7981.0]","[0.43689119815826416, 0.08544225990772247]",1.0,1.0,"[147455.9145577401, 0.08544225990772247]","[140225, 8000]","[147018.0, 4372.0]"
31,Case11_25.nii,"[140886.4375, 6569.931640625]",52387664.0,"[140886.0, 6570.0]","[0.43179288506507874, 0.06833525002002716]",1.0,1.0,"[147455.93166474998, 0.06833525002002716]","[140225, 8000]","[147018.0, 4372.0]"
755,Case11_26.nii,"[141697.4375, 5758.939453125]",41454704.0,"[141697.0, 5759.0]","[0.4297025203704834, 0.06077340245246887]",1.0,1.0,"[147455.93922659755, 0.06077340245246887]","[140225, 8000]","[147018.0, 4372.0]"
606,Case11_27.nii,"[142558.4375, 4897.93359375]",30932100.0,"[142558.0, 4898.0]","[0.43139752745628357, 0.06645891815423965]",1.0,1.0,"[147455.93354108185, 0.06645891815423965]","[140225, 8000]","[147018.0, 4372.0]"
746,Case11_28.nii,"[144626.421875, 2829.9296875]",2955607.5,"[144626.0, 2830.0]","[0.4268706142902374, 0.07030848413705826]",1.0,1.0,"[147455.92969151586, 0.07030848413705826]","[140225, 8000]","[147018.0, 4372.0]"
618,Case11_29.nii,"[145071.4375, 2384.918701171875]",1421959.25,"[145071.0, 2385.0]","[0.43642979860305786, 0.08127875626087189]",1.0,1.0,"[147455.91872124374, 0.08127875626087189]","[140225, 8000]","[147018.0, 4372.0]"
715,Case11_3.nii,"[147456.4375, 0.03973505645990372]",186594.9375,"[147456.0, 0.0]","[0.44530829787254333, 0.03973505645990372]",,1.0,"[147456.0, 0.0]","[148225, 0]","[147018.0, 0.0]"
697,Case11_30.nii,"[146383.453125, 1072.9384765625]",1397050.75,"[146383.0, 1073.0]","[0.45049309730529785, 0.06157413870096207]",0.9999,0.9999,"[147455.9384258613, 0.06157413870096207]","[140225, 8000]","[147018.0, 4372.0]"
472,Case11_31.nii,"[146862.4375, 593.9378051757812]",1173557.625,"[146862.0, 594.0]","[0.43414345383644104, 0.06218229979276657]",0.9999,0.9999,"[147455.9378177002, 0.06218229979276657]","[140225, 8000]","[147018.0, 4372.0]"
350,Case11_32.nii,"[147456.4375, 0.05853992700576782]",0.0028,"[147456.0, 0.0]","[0.43638697266578674, 0.05853992700576782]",,1.0,"[147456.0, 0.0]","[148225, 0]","[147018.0, 0.0]"
187,Case11_33.nii,"[147456.4375, 0.06156761944293976]",7314142.0,"[147456.0, 0.0]","[0.4370926022529602, 0.06156761944293976]",,1.0,"[147456.0, 0.0]","[148225, 0]","[147018.0, 0.0]"
172,Case11_34.nii,"[147456.421875, 0.07559273391962051]",6051486.0,"[147456.0, 0.0]","[0.4216683804988861, 0.07559273391962051]",,1.0,"[147456.0, 0.0]","[148225, 0]","[147018.0, 0.0]"
359,Case11_35.nii,"[147456.4375, 0.0484887957572937]",29160708.0,"[147456.0, 0.0]","[0.4369780123233795, 0.0484887957572937]",,1.0,"[147456.0, 0.0]","[148225, 0]","[147018.0, 0.0]"
459,Case11_36.nii,"[147456.4375, 0.062187522649765015]",12158304.0,"[147456.0, 0.0]","[0.44042202830314636, 0.062187522649765015]",,1.0,"[147456.0, 0.0]","[148225, 0]","[147018.0, 0.0]"
705,Case11_37.nii,"[147456.4375, 0.05565158650279045]",7962824.5,"[147456.0, 0.0]","[0.4400193393230438, 0.05565158650279045]",,1.0,"[147456.0, 0.0]","[148225, 0]","[147018.0, 0.0]"
449,Case11_38.nii,"[147456.4375, 0.053477101027965546]",9436947.0,"[147456.0, 0.0]","[0.44330304861068726, 0.053477101027965546]",,1.0,"[147456.0, 0.0]","[148225, 0]","[147018.0, 0.0]"
716,Case11_39.nii,"[147456.4375, 0.058691855520009995]",60683660.0,"[147456.0, 0.0]","[0.44492486119270325, 0.058691855520009995]",,1.0,"[147456.0, 0.0]","[148225, 0]","[147018.0, 0.0]"
731,Case11_4.nii,"[147456.421875, 0.04554256051778793]",0.0062,"[147456.0, 0.0]","[0.42343807220458984, 0.04554256051778793]",,1.0,"[147456.0, 0.0]","[148225, 0]","[147018.0, 0.0]"
331,Case11_40.nii,"[147456.4375, 0.04425903409719467]",60046508.0,"[147456.0, 0.0]","[0.44287294149398804, 0.04425903409719467]",,1.0,"[147456.0, 0.0]","[148225, 0]","[147018.0, 0.0]"
193,Case11_41.nii,"[147456.4375, 0.060353707522153854]",0.0067,"[147456.0, 0.0]","[0.4321964383125305, 0.060353707522153854]",,1.0,"[147456.0, 0.0]","[148225, 0]","[147018.0, 0.0]"
725,Case11_42.nii,"[147456.4375, 0.06361405551433563]",64424304.0,"[147456.0, 0.0]","[0.44412535429000854, 0.06361405551433563]",,1.0,"[147456.0, 0.0]","[148225, 0]","[147018.0, 0.0]"
436,Case11_43.nii,"[147456.453125, 0.04575027525424957]",0.0051,"[147456.0, 0.0]","[0.4460064470767975, 0.04575027525424957]",,1.0,"[147456.0, 0.0]","[148225, 0]","[147018.0, 0.0]"
453,Case11_44.nii,"[147456.4375, 0.05761824548244476]",62401736.0,"[147456.0, 0.0]","[0.43494418263435364, 0.05761824548244476]",,1.0,"[147456.0, 0.0]","[148225, 0]","[147018.0, 0.0]"
442,Case11_5.nii,"[147456.4375, 0.05914675444364548]",926346.5625,"[147456.0, 0.0]","[0.4342312216758728, 0.05914675444364548]",,1.0,"[147456.0, 0.0]","[148225, 0]","[147018.0, 0.0]"
336,Case11_6.nii,"[147456.4375, 0.06323464959859848]",3399615.75,"[147456.0, 0.0]","[0.43288227915763855, 0.06323464959859848]",,1.0,"[147456.0, 0.0]","[148225, 0]","[147018.0, 0.0]"
199,Case11_7.nii,"[147456.453125, 0.06601575016975403]",5015206.0,"[147456.0, 0.0]","[0.4478958547115326, 0.06601575016975403]",,1.0,"[147456.0, 0.0]","[148225, 0]","[147018.0, 0.0]"
348,Case11_8.nii,"[147456.453125, 0.06078913062810898]",0.0028,"[147456.0, 0.0]","[0.4477749764919281, 0.06078913062810898]",,1.0,"[147456.0, 0.0]","[148225, 0]","[147018.0, 0.0]"
185,Case11_9.nii,"[147456.453125, 0.06574737280607224]",7314142.0,"[147456.0, 0.0]","[0.4455372989177704, 0.06574737280607224]",,1.0,"[147456.0, 0.0]","[148225, 0]","[147018.0, 0.0]"
310,Case12_0.nii,"[147456.484375, 0.07430493086576462]",14382782.0,"[147456.0, 0.0]","[0.4777425527572632, 0.07430493086576462]",,1.0,"[147456.0, 0.0]","[148225, 0]","[147018.0, 0.0]"
17,Case12_1.nii,"[147456.484375, 0.05799686908721924]",23231032.0,"[147456.0, 0.0]","[0.48571616411209106, 0.05799686908721924]",,1.0,"[147456.0, 0.0]","[148225, 0]","[147018.0, 0.0]"
769,Case12_10.nii,"[141363.453125, 6092.9443359375]",37107824.0,"[141363.0, 6093.0]","[0.46065467596054077, 0.05587724596261978]",1.0,1.0,"[147455.94412275404, 0.05587724596261978]","[140225, 8000]","[147018.0, 4372.0]"
597,Case12_11.nii,"[140034.46875, 7421.94384765625]",21333676.0,"[140034.0, 7422.0]","[0.464277446269989, 0.05630839988589287]",1.0,1.0,"[147455.9436916001, 0.05630839988589287]","[140225, 8000]","[147018.0, 4372.0]"
291,Case12_12.nii,"[139961.453125, 7494.93603515625]",32551104.0,"[139961.0, 7495.0]","[0.4498750567436218, 0.06393241137266159]",1.0,1.0,"[147455.93606758863, 0.06393241137266159]","[140225, 8000]","[147018.0, 4372.0]"
22,Case12_13.nii,"[139548.484375, 7907.9375]",15633869.0,"[139548.0, 7908.0]","[0.48538580536842346, 0.06254640966653824]",1.0,1.0,"[147455.93745359033, 0.06254640966653824]","[140225, 8000]","[147018.0, 4372.0]"
37,Case12_14.nii,"[139239.46875, 8216.9443359375]",16879544.0,"[139239.0, 8217.0]","[0.46553847193717957, 0.055772460997104645]",1.0,1.0,"[147455.944227539, 0.055772460997104645]","[140225, 8000]","[147018.0, 4372.0]"
284,Case12_15.nii,"[138422.46875, 9033.9375]",23650088.0,"[138422.0, 9034.0]","[0.4638557434082031, 0.06242486089468002]",1.0,1.0,"[147455.9375751391, 0.06242486089468002]","[140225, 8000]","[147018.0, 4372.0]"
612,Case12_16.nii,"[138841.46875, 8614.9228515625]",35332676.0,"[138841.0, 8615.0]","[0.4719812572002411, 0.07732048630714417]",1.0,1.0,"[147455.9226795137, 0.07732048630714417]","[140225, 8000]","[147018.0, 4372.0]"
760,Case12_17.nii,"[138352.453125, 9103.916015625]",36318048.0,"[138352.0, 9104.0]","[0.4565195143222809, 0.08357995003461838]",1.0,1.0,"[147455.91642004997, 0.08357995003461838]","[140225, 8000]","[147018.0, 4372.0]"
621,Case12_18.nii,"[138863.453125, 8592.9228515625]",19240090.0,"[138863.0, 8593.0]","[0.4587298035621643, 0.07751651853322983]",1.0,1.0,"[147455.92248348147, 0.07751651853322983]","[140225, 8000]","[147018.0, 4372.0]"
750,Case12_19.nii,"[138911.453125, 8544.923828125]",20815432.0,"[138911.0, 8545.0]","[0.4511115550994873, 0.07573506981134415]",1.0,1.0,"[147455.9242649302, 0.07573506981134415]","[140225, 8000]","[147018.0, 4372.0]"
744,Case12_2.nii,"[147456.484375, 0.06585320830345154]",2955607.5,"[147456.0, 0.0]","[0.4818494915962219, 0.06585320830345154]",,1.0,"[147456.0, 0.0]","[148225, 0]","[147018.0, 0.0]"
275,Case12_20.nii,"[139440.453125, 8015.91943359375]",16063741.0,"[139440.0, 8016.0]","[0.4473801553249359, 0.08045131713151932]",1.0,1.0,"[147455.91954868287, 0.08045131713151932]","[140225, 8000]","[147018.0, 4372.0]"
54,Case12_21.nii,"[140632.453125, 6823.93408203125]",11641519.0,"[140632.0, 6824.0]","[0.4466807544231415, 0.0658772736787796]",1.0,1.0,"[147455.93412272632, 0.0658772736787796]","[140225, 8000]","[147018.0, 4372.0]"
803,Case12_22.nii,"[141460.453125, 5995.9208984375]",8987767.0,"[141460.0, 5996.0]","[0.4478028118610382, 0.07912439107894897]",1.0,1.0,"[147455.92087560892, 0.07912439107894897]","[140225, 8000]","[147018.0, 4372.0]"
578,Case12_23.nii,"[145150.453125, 2305.927490234375]",49313520.0,"[145150.0, 2306.0]","[0.4469034969806671, 0.07241217792034149]",1.0,1.0,"[147455.92758782208, 0.07241217792034149]","[140225, 8000]","[147018.0, 4372.0]"
584,Case12_24.nii,"[145334.46875, 2121.926513671875]",23170896.0,"[145334.0, 2122.0]","[0.4634699821472168, 0.07347971946001053]",1.0,1.0,"[147455.92652028054, 0.07347971946001053]","[140225, 8000]","[147018.0, 4372.0]"
782,Case12_25.nii,"[146181.453125, 1274.922119140625]",7075501.5,"[146181.0, 1275.0]","[0.4515587389469147, 0.07790572196245193]",0.9999,0.9999,"[147455.92209427804, 0.07790572196245193]","[140225, 8000]","[147018.0, 4372.0]"
63,Case12_26.nii,"[146570.453125, 885.928955078125]",11108030.0,"[146570.0, 886.0]","[0.45664912462234497, 0.07105347514152527]",0.9999,0.9999,"[147455.92894652486, 0.07105347514152527]","[140225, 8000]","[147018.0, 4372.0]"
253,Case12_27.nii,"[147456.453125, 0.0869651511311531]",28409782.0,"[147456.0, 0.0]","[0.44549721479415894, 0.0869651511311531]",,1.0,"[147456.0, 0.0]","[148225, 0]","[147018.0, 0.0]"
78,Case12_28.nii,"[147456.4375, 0.06390032917261124]",12205801.0,"[147456.0, 0.0]","[0.44225314259529114, 0.06390032917261124]",,1.0,"[147456.0, 0.0]","[148225, 0]","[147018.0, 0.0]"
238,Case12_29.nii,"[147456.4375, 0.06972857564687729]",23200928.0,"[147456.0, 0.0]","[0.4425314664840698, 0.06972857564687729]",,1.0,"[147456.0, 0.0]","[148225, 0]","[147018.0, 0.0]"
632,Case12_3.nii,"[147456.46875, 0.0628107488155365]",63467496.0,"[147456.0, 0.0]","[0.4738277494907379, 0.0628107488155365]",,1.0,"[147456.0, 0.0]","[148225, 0]","[147018.0, 0.0]"
